"2020-01-24",0
"2020-01-25",0
"2020-01-26",0
"2020-01-27",0
"2020-01-28",0
"2020-01-29",0
"2020-01-30",0
"2020-01-31",0
"2020-02-01",0
"2020-02-02",0
"2020-02-03",0
"2020-02-04",0
"2020-02-05",0
"2020-02-06",2
"2020-02-07",1
"2020-02-08",0
"2020-02-09",0
"2020-02-10",0
"2020-02-11",0
"2020-02-12",1
"2020-02-13",1
"2020-02-14",2
"2020-02-15",7
"2020-02-16",5
"2020-02-17",1
"2020-02-18",3
"2020-02-19",4
"2020-02-20",0
"2020-02-21",4
"2020-02-22",0
"2020-02-23",0
"2020-02-24",3
"2020-02-25",0
"2020-02-26",4
"2020-02-27",0
"2020-02-28",0
"2020-02-29",1
"2020-03-01",1
"2020-03-02",0
"2020-03-03",2
"2020-03-04",4
"2020-03-05",4
"2020-03-06",8
"2020-03-07",6
"2020-03-08",1
"2020-03-09",0
"2020-03-10",4
"2020-03-11",4
"2020-03-12",4
"2020-03-13",5
"2020-03-14",5
"2020-03-15",3
"2020-03-16",4
"2020-03-17",10
"2020-03-18",10
"2020-03-19",9
"2020-03-20",8
"2020-03-21",7
"2020-03-22",3
"2020-03-23",20
"2020-03-24",29
"2020-03-25",47
"2020-03-26",35
"2020-03-27",53
"2020-03-28",60
"2020-03-29",51
"2020-03-30",52
"2020-03-31",63
"2020-04-01",93
"2020-04-02",83
"2020-04-03",150
"2020-04-04",125
"2020-04-05",85
"2020-04-06",82
"2020-04-07",124
"2020-04-08",179
"2020-04-09",255
"2020-04-10",171
"2020-04-11",222
"2020-04-12",136
"2020-04-13",172
"2020-04-14",124
"2020-04-15",188
"2020-04-16",221
"2020-04-17",188
"2020-04-18",151
"2020-04-19",85
"2020-04-20",111
"2020-04-21",112
"2020-04-22",126
"2020-04-23",114
"2020-04-24",106
"2020-04-25",87
"2020-04-26",53
"2020-04-27",64
"2020-04-28",98
"2020-04-29",66
"2020-04-30",86
"2020-05-01",51
"2020-05-02",75
"2020-05-03",54
"2020-05-04",35
"2020-05-05",28
"2020-05-06",9
"2020-05-07",0
